ymd,open,high,low,close,volume,change_rate,trading_value,trading_value_institution,trading_value_other_corporation,trading_value_individual,trading_value_foreign,volume_institution,volume_other_corporation,volume_individual,volume_foreign,sma_5,ema_5,sma_20,ema_20,sma_60,ema_60,sma_120,ema_120,sma_240,ema_240,sma_480,ema_480,RSI,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,obv,mfi,fib_0,fib_23.6,fib_38.2,fib_50,fib_61.8,fib_100,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,cci,vwap,atr,adx,pivot,r1,s1,r2,s2,avg_volume_5,avg_trading_value_5
2023-07-24,10300.0,10300.0,10000.0,10130.0,101983.0,-1.170731707317073,1033.08779,-136214090,61470000,-110760530,185504620,-13518,6099,-10949,18368,10154.0,10161.73748546215,10227.5,10197.396932525295,9808.166666666666,9911.515094603137,9317.0,9452.27735373344,,,,,48.52424154697042,-9.649434821161776,14.222643606738881,-23.872078427900657,10678.892290585472,10227.5,9776.107709414528,58.361100826854226,57.61530761530758,1683263.0,38.41754001112383,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,10160.0,10435.0,9985.0,9555.0,10010.0,11.775700934579145,9531.82504547337,283.02113590508236,21.10963539660887,10143.333333333334,10286.666666666668,9986.666666666668,10443.333333333334,9843.333333333334,108500.8,1100.91518
2023-07-25,10030.0,10110.0,9740.0,9790.0,168069.0,-3.356367226061204,1645.39551,-122150620,-234132860,41722210,314561270,-12483,-23900,4529,31854,10112.0,10037.8249903081,10176.0,10158.597224665742,9830.833333333334,9907.53099314074,9320.416666666666,9457.859546233713,,,,,40.04883913238921,-39.46647457973813,3.484819969443477,-42.95129454918161,10577.517122922547,10176.0,9774.482877077453,41.86186186186184,54.46158487254373,1515194.0,38.233177871259514,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,10115.0,10430.0,9995.0,9555.0,9990.0,-125.12178148921436,9534.840275431063,290.6624833404336,21.127325529701363,9880.0,10020.0,9650.0,10250.0,9510.0,113582.4,1144.672282
2023-07-26,9810.0,9810.0,9150.0,9280.0,202756.0,-5.209397344228805,1881.57568,-66479930,-176641570,213510900,29610600,-7217,-18856,22835,3238,9922.0,9785.2166602054,10113.0,10074.9212985071,9845.0,9886.956206480387,9319.166666666666,9454.919719023237,,,,,31.235729581392572,-103.06140345520726,-17.82442471548667,-85.23697873972058,10641.586795143428,10113.0,9584.413204856572,22.57317018511046,40.93204429127548,1312438.0,35.84117623857902,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,9820.0,10135.0,9995.0,9555.0,9970.0,-273.6104835065528,9531.299615203685,317.0437345304026,22.69061962052794,9413.333333333334,9676.666666666668,9016.666666666668,10073.333333333334,8753.333333333334,126776.8,1241.127354
2023-07-27,9260.0,9870.0,9260.0,9870.0,102981.0,6.357758620689655,1016.42247,6668690,-89647430,-278522840,361501580,612,-9340,-28967,37695,9864.0,9813.477773470267,10086.5,10055.404984363568,9869.833333333334,9886.400265284308,9322.416666666666,9461.780550113763,,,,,46.0317277862501,-104.64647418721142,-35.18883460983162,-69.45763957737981,10607.970037490171,10086.5,9565.029962509829,23.366500829187373,29.267177625386534,1415419.0,43.03854321563965,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,9820.0,10135.0,10042.5,9555.0,9840.0,-127.27272727272783,9533.672962850262,337.9691820639453,23.84319453716819,9666.666666666666,10073.333333333332,9463.333333333332,10276.666666666666,9056.666666666666,135259.2,1321.33564
2023-07-28,9870.0,10080.0,9700.0,9800.0,86169.0,-0.7092198581560284,844.4562,-161057450,-73145450,233499410,703490,-16439,-7502,23881,60,9774.0,9808.985182313512,10057.0,10031.080700138466,9892.666666666666,9883.567469701216,9325.75,9467.370954244114,,,,,44.80006785251058,-110.2798318924888,-50.207034066363065,-60.072797826125736,10573.182138396904,10057.0,9540.817861603096,37.31343283582087,27.75103461670621,1329250.0,49.294286431546155,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,9820.0,10135.0,10227.5,9680.0,9990.0,-48.83107088989435,9535.225406787784,340.9713833450921,23.92797570776051,9860.0,10020.0,9640.0,10240.0,9480.0,132391.6,1284.18753
2023-07-31,9810.0,10000.0,9720.0,9960.0,102940.0,1.6326530612244898,1025.2824,-202181750,-123488700,73971850,251698600,-20434,-12460,7416,25478,9740.0,9859.323454875675,10038.0,10024.311109649088,9917.5,9886.073454301177,9330.166666666666,9475.513583099582,,,,,48.21103395980474,-100.6731482496998,-60.300256903030416,-40.37289134666939,10538.863254791166,10038.0,9537.136745208834,54.22885572139302,38.302929795467065,1432190.0,55.655350969836995,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,9820.0,10085.0,10307.5,9685.0,9930.0,-35.38251366120207,9538.16291128462,336.6162845347284,24.00670108045338,9893.333333333334,10066.666666666668,9786.666666666668,10173.333333333334,9613.333333333334,132583.0,1282.626452
2023-08-01,10000.0,10140.0,9920.0,9990.0,88731.0,0.30120481927710846,886.42269,-161605550,40035770,143132070,-21562290,-16161,3999,14296,-2134,9780.0,9902.88230325045,10018.0,10021.043384920604,9940.666666666666,9889.480882029007,9333.666666666666,9484.017490816945,,,,,48.84926321772082,-89.60610951817398,-66.16142742605913,-23.444682092114846,10492.282616168883,10018.0,9543.717383831117,57.21393034825869,49.58540630182417,1520921.0,55.88303024771306,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,9820.0,10085.0,10330.0,9685.0,10010.0,8.014090708938578,9540.840303518251,328.2865499251049,23.442550572804546,10016.666666666666,10113.333333333332,9893.333333333332,10236.666666666666,9796.666666666666,116715.4,1130.831888
2023-08-02,10070.0,10290.0,9970.0,10010.0,137338.0,0.20020020020020018,1374.75338,-207115430,-84960000,213931930,78143500,-20541,-8500,21193,7848,9926.0,9938.588202166966,10000.0,10019.991633975784,9964.5,9893.432328519859,9338.083333333334,9492.711416588565,,,,,49.29786310154386,-78.31875883657085,-68.59289370816148,-9.725865128409367,10445.9596394294,10000.0,9554.0403605706,62.43781094527362,57.96019900497509,1658259.0,57.849536232161256,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,9820.0,10000.0,10397.5,9685.0,10220.0,34.29571303587017,9545.104145863104,327.6946535018831,22.28781413454571,10090.0,10210.0,9890.0,10410.0,9770.0,103631.8,1029.467428
2023-08-03,10100.0,10500.0,10020.0,10450.0,282555.0,4.395604395604396,2952.69975,-92289200,-210970240,-247591000,550850440,-8971,-20652,-23684,53307,10042.0,10109.058801444644,10007.5,10060.944811692376,9995.166666666666,9911.680448896257,9346.083333333334,9508.53436838049,,,,,58.02056808991931,-33.483156349997444,-61.57094623652868,28.087789886531233,10477.77119835261,10007.5,9537.22880164739,74.38732264602909,64.67968797985378,1940814.0,66.6263805341174,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,9825.0,9840.0,10450.0,9685.0,10340.0,103.51544490548653,9561.71323858175,339.28789253746294,20.964495340640315,10323.333333333334,10626.666666666668,10146.666666666668,10803.333333333334,9843.333333333334,139546.6,1416.722884
2023-08-04,10700.0,10710.0,10410.0,10460.0,217673.0,0.09569377990430622,2276.85958,-3071350,21971200,361641940,-380541790,-294,2090,33913,-35709,10174.0,10226.039200963096,10025.5,10098.950067721673,10026.166666666666,9929.65813909638,9354.666666666666,9524.261073035357,,,,,58.196590770073044,2.823747664837356,-48.69200745625547,51.51575512109282,10534.517681421776,10025.5,9516.482318578224,81.48325324942239,72.76946228024168,2158487.0,68.91734947771444,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,9930.0,9930.0,10435.0,9685.0,10250.0,148.47821555138614,9574.237899330392,336.48161449907275,20.421407764131704,10526.666666666666,10643.333333333332,10343.333333333332,10826.666666666666,10226.666666666666,165847.4,1703.20356
2023-08-07,10520.0,10520.0,10100.0,10160.0,145994.0,-2.8680688336520075,1483.29904,-48782470,0,136276550,-87494080,-4787,0,13325,-8538,10214.0,10204.026133975398,10041.5,10104.764346986276,10053.833333333334,9937.210331257154,9360.75,9534.76915447279,,,,,51.25337757411227,7.305524341249111,-37.49250109675455,44.79802543800366,10546.288074344076,10041.5,9536.711925655924,81.67141500474831,79.18066363339993,2012493.0,68.7023192646376,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,9930.0,9930.0,10485.0,9685.0,10160.0,59.54644484056195,9579.664904705069,342.4472134634247,19.11665648752898,10260.0,10420.0,10000.0,10680.0,9840.0,174458.2,1794.8068879999998
2023-08-08,10160.0,10320.0,10050.0,10080.0,60222.0,-0.7874015748031495,607.03776,-14763590,-5352840,66273920,-46157490,-1454,-527,6482,-4501,10232.0,10162.684089316932,10049.0,10102.405837749488,10080.833333333334,9941.891959740526,9366.416666666666,9543.781234564149,,,,,49.55549295860474,4.351867613751892,-29.123627354653262,33.47549496840516,10551.390286530303,10049.0,9546.609713469697,69.44444444444443,77.53303756620504,1952271.0,64.12946733360279,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,9985.0,9930.0,10485.0,9685.0,10350.0,28.371767994409343,9581.56976674351,337.27241250175155,18.067402013354435,10150.0,10250.0,9980.0,10420.0,9880.0,168756.4,1738.9299020000003
2023-08-09,10100.0,10590.0,10100.0,10520.0,272524.0,4.365079365079365,2866.95248,-1351270,-109055280,-920200540,1030607090,-127,-10490,-88176,98793,10334.0,10281.789392877954,10075.0,10142.176710344775,10115.333333333334,9960.846321716246,9376.833333333334,9559.917081926726,,,,,57.82991282516083,37.087870261852004,-15.881327831352207,52.96919809320421,10616.830231714695,10075.0,9533.169768285305,70.72649572649571,73.94745172522948,2224795.0,67.92789115557052,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,10205.0,9930.0,10485.0,9685.0,10310.0,94.07850964737221,9597.463851790882,349.610097323055,17.348130601400854,10403.333333333334,10706.666666666668,10216.666666666668,10893.333333333334,9913.333333333334,195793.6,2037.3697220000001
2023-08-10,10520.0,10660.0,10460.0,10610.0,96560.0,0.8555133079847909,1024.5016,8883450,1058300,-115073400,105131650,836,100,-10885,9949,10366.0,10391.192928585302,10105.5,10186.731309359559,10146.666666666666,9982.13004887309,9387.416666666666,9577.273824374217,,,,,59.30048852307333,69.49256897176747,1.1934515292717292,68.29911744249574,10693.699795987724,10105.5,9517.300204012276,80.34188034188033,73.50427350427348,2321355.0,67.90548920291906,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,10215.0,9930.0,10457.5,9685.0,10180.0,128.2399999999997,9603.503868692656,338.92366179997964,16.891521420594483,10576.666666666666,10693.333333333332,10493.333333333332,10776.666666666666,10376.666666666666,158594.6,1651.7300920000002
2023-08-11,10610.0,10610.0,10380.0,10520.0,105374.0,-0.8482563619227144,1108.53448,-79291740,1579000,-244334110,322046850,-7594,150,-23455,30899,10378.0,10434.128619056868,10127.5,10218.471184658649,10175.5,9999.765129237907,9398.25,9592.856075211006,,,,,57.15406845588553,86.90944039438727,18.33664930229484,68.57279109209243,10742.540649063132,10127.5,9512.459350936868,89.74358974358972,80.27065527065524,2215981.0,67.67146559140215,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,10315.0,9930.0,10432.5,9685.0,10130.0,93.17473803455096,9609.43143579719,331.14340024283825,16.165849817603956,10503.333333333334,10626.666666666668,10396.666666666668,10733.333333333334,10273.333333333334,136134.8,1418.0650719999999
2023-08-14,10580.0,10840.0,10520.0,10580.0,141658.0,0.5703422053231939,1498.74164,8202260,-10584320,60325740,-57943680,770,-999,5594,-5365,10462.0,10482.752412704578,10142.5,10252.902500405444,10201.5,10018.789223361255,9408.75,9609.172503719916,,,,,58.2392883925633,104.35104119109019,35.53952768005391,68.81151351103628,10785.67571471566,10142.5,9499.32428528434,88.67521367521367,86.25356125356124,2357639.0,75.40477295535847,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,10405.0,9995.0,10432.5,9685.0,9990.0,108.00535475234275,9617.797476523587,330.3474430826355,16.194377245998744,10646.666666666666,10773.333333333332,10453.333333333332,10966.666666666666,10326.666666666666,135267.6,1421.1535920000001
2023-08-16,10080.0,10090.0,9730.0,9800.0,301695.0,-7.372400756143667,2956.611,7165270,-23937700,438143350,-421370920,731,-2424,44462,-42769,10406.0,10255.168275136386,10132.5,10209.768928938258,10213.333333333334,10011.61580620187,9413.083333333334,9612.326677212148,,,,,42.99378186107684,54.6047051635378,39.352563176750685,15.252141986787116,10790.280358478421,10132.5,9474.719641521579,68.8710375419236,82.429946986909,2055944.0,71.72112783884039,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,10285.0,9995.0,10412.5,9685.0,9800.0,-82.44504667268868,9621.08201800817,367.46548286244723,16.190417849063284,9873.333333333334,10016.666666666668,9656.666666666668,10233.333333333334,9513.333333333334,183562.2,1891.0682399999998
2023-08-17,9800.0,9830.0,9500.0,9660.0,150065.0,-1.4285714285714286,1449.6279,-62407910,-12893060,-135807500,211108470,-6482,-1330,-14303,22115,10234.0,10056.778850090925,10104.0,10157.409983325091,10219.666666666666,10000.087419113284,9417.583333333334,9613.114666018559,,,,,40.92310426311152,3.839288558890985,32.249908253178745,-28.41061969428776,10791.15063850658,10104.0,9416.84936149342,43.577632770906895,67.0412946626814,1905879.0,65.81082682410668,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,10170.0,9995.0,10287.5,9685.0,9730.0,-135.37906137184086,9621.42788184282,364.789376943701,16.671065519360106,9663.333333333334,9826.666666666668,9496.666666666668,9993.333333333334,9333.333333333334,159070.4,1607.6033240000002
2023-08-18,9660.0,9670.0,9410.0,9500.0,94558.0,-1.6563146997929608,898.301,-97545840,-3806440,279172090,-177819810,-10278,-398,29389,-18713,10012.0,9871.185900060616,10071.0,10094.799508722701,10215.166666666666,9983.691110289898,9420.333333333334,9611.245002117426,,,,,38.63306647813514,-48.74147132861253,16.05163233682049,-64.79310366543302,10805.953059725585,10071.0,9336.046940274415,17.470406663680787,43.30635899217043,1811321.0,61.86945702879684,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,10125.0,9995.0,10275.0,9690.0,9620.0,-150.33112582781476,9620.75169465254,357.30442144772235,17.29879441867022,9526.666666666666,9643.333333333332,9383.333333333332,9786.666666666666,9266.666666666666,158670.0,1582.363204
2023-08-21,9500.0,9620.0,9480.0,9550.0,56855.0,0.5263157894736842,542.96525,-66897780,44840590,-91573320,113630510,-6993,4705,-9582,11870,9818.0,9764.123933373745,10036.0,10042.913841225301,10212.0,9969.471729624654,9424.166666666666,9610.23268803284,,,,,39.76739904331778,-85.39316102590237,-4.2373263357240845,-81.1558346901783,10799.633419907746,10036.0,9272.366580092254,9.341404863792912,23.463148099460202,1868176.0,61.04299262528274,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,10125.0,9995.0,10275.0,9715.0,9580.0,-128.2990083905417,9620.515590268356,341.78267705859935,17.881685539458182,9550.0,9620.0,9480.0,9690.0,9410.0,148966.2,1469.249358
2023-08-22,9570.0,9590.0,9380.0,9420.0,98022.0,-1.3612565445026177,923.36724,-69687220,-1981900,51135580,20533540,-7337,-228,5428,2137,9586.0,9649.415955582497,10000.5,9983.588713489558,10201.666666666666,9951.456263079584,9426.916666666666,9607.088346081884,,,,,37.810465688396214,-123.50610126137508,-28.091081320854286,-95.41501994052079,10808.10076770642,10000.5,9192.89923229358,6.2745473704377694,11.028786299303826,1770154.0,56.89056528918177,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,10110.0,9995.0,10265.0,9715.0,9800.0,-120.91030279946646,9619.36854977392,332.36962869727085,18.63980456061367,9463.333333333334,9546.666666666668,9336.666666666668,9673.333333333334,9253.333333333334,140239.0,1354.174478
2023-08-23,9460.0,9520.0,9320.0,9330.0,70028.0,-0.9554140127388535,653.36124,-39089780,-72272730,98637860,12724650,-4186,-7732,10529,1389,9492.0,9542.94397038833,9977.5,9921.342169347696,10193.0,9931.080647896648,9429.5,9602.508373419374,,,,,36.47234175762575,-159.13867721496354,-54.300600499676136,-104.8380767152874,10832.576020012257,9977.5,9122.423979987743,4.395943518149707,6.670631917460134,1700126.0,52.31819556259135,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,10080.0,9995.0,10265.0,9715.0,9630.0,-107.98993049854961,9618.190784194963,322.9146552188944,19.474744678549627,9390.0,9460.0,9260.0,9590.0,9190.0,93905.6,893.5245259999999
2023-08-24,9330.0,9730.0,9330.0,9720.0,115964.0,4.180064308681672,1127.17008,-38513320,-73682580,-330452910,442648810,-3992,-7668,-34387,46047,9504.0,9601.962646925555,9999.5,9902.166724647916,10193.333333333334,9924.15997091643,9435.5,9604.450383776079,,,,,45.47706409070502,-154.1312802872635,-74.26673645719362,-79.86454383006989,10802.730353012135,9999.5,9196.269646987865,9.904470079307847,6.858320322631779,1816090.0,47.89286188954274,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,10080.0,9995.0,10252.5,9735.0,9730.0,-64.59489456159805,9618.872382917696,328.42075127468763,19.429564018736524,9593.333333333334,9856.666666666668,9456.666666666668,9993.333333333334,9193.333333333334,87085.4,829.032962
2023-08-25,9710.0,9750.0,9550.0,9570.0,54053.0,-1.5432098765432098,517.28721,-142135660,166187080,16863540,-40914960,-14771,17212,1800,-4241,9518.0,9591.308431283704,9984.5,9870.53179849097,10192.833333333334,9912.5481685913,9440.083333333334,9603.88095594507,,,,,42.95512934341122,-160.41743619533554,-91.496876404822,-68.92055979051354,10807.797637552787,9984.5,9161.202362447213,14.473684210526306,9.591365935994624,1762037.0,42.67006595008061,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,10080.0,9995.0,10245.0,9735.0,10060.0,-52.174153268135974,9618.720346140064,319.2478404693528,19.31156284544364,9623.333333333334,9696.666666666668,9496.666666666668,9823.333333333334,9423.333333333334,78984.4,752.8302040000001
2023-08-28,9680.0,9680.0,9480.0,9610.0,40497.0,0.41797283176593525,389.17617,-163460,0,133279110,-133115650,-17,0,13940,-13923,9530.0,9597.538954189136,9975.0,9845.719246253735,10185.0,9902.628556506339,9445.416666666666,9603.982097169117,,,,,43.849359994852804,-160.32348499857835,-105.26219812357327,-55.06128687500508,10810.88276689976,9975.0,9139.11723310024,20.61403508771929,14.997396459184486,1802534.0,45.528732104708105,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,9705.0,9995.0,10245.0,9735.0,10050.0,-51.17203019467615,9618.700068804977,310.7301375786847,19.39382881166336,9590.0,9700.0,9500.0,9790.0,9390.0,75712.8,722.072388
2023-08-29,9620.0,9630.0,9540.0,9620.0,73778.0,0.10405827263267431,709.74436,-61092470,-277859300,242026240,96925530,-6377,-29000,25269,10108,9570.0,9605.025969459424,9958.0,9824.22217518195,10177.5,9893.36204645695,9449.75,9604.246855893594,,,,,44.085344397134996,-157.62510745127838,-115.73477998911429,-41.890327462164095,10808.119991530608,9958.0,9107.880008469392,18.421052631578938,17.836257309941516,1876312.0,49.51452864011997,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,9575.0,9995.0,10277.5,9735.0,10070.0,-44.728695753752774,9618.705552403537,294.96369918020724,19.47021863743882,9596.666666666666,9653.333333333332,9563.333333333332,9686.666666666666,9506.666666666666,70864.0,679.347812
2023-08-30,9660.0,10030.0,9650.0,10010.0,165525.0,4.054054054054054,1656.90525,269752450,22776290,-505812080,213283340,27011,2317,-50856,21528,9706.0,9740.01731297295,9959.0,9841.915301355099,10175.833333333334,9897.186241655083,9457.583333333334,9610.953519432544,,,,,52.474275447924704,-122.60358535636988,-117.10854106256541,-5.495044293804469,10809.315235662634,9959.0,9108.684764337366,28.070175438596483,22.368421052631575,2041837.0,45.60593897777549,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,9675.0,9995.0,10297.5,9735.0,10050.0,14.772048576547624,9622.374105319941,303.18057781019246,18.149014048700806,9896.666666666666,10143.333333333332,9763.333333333332,10276.666666666666,9516.666666666666,89963.4,880.0566140000001
